TicketID,CustomerID,JourneyID,Price,TicketClass,Purchase_Date,
T21849,C28182,J32633,5284,Economy,10/17/2019,
T17994,C7960,J30913,5284,Economy,10/11/2020,
T21799,C7961,J25381,5360,Economy,10/4/2020,
T9733,C7962,J22657,5360,Economy,2/3/2019,
T27245,C7963,J23367,5446,Economy,5/23/2020,
T8866,C28181,J31810,5507,Economy,5/12/2019,
T13792,C28179,J2612,5507,Economy,8/5/2019,
T9536,C28176,J17743,5702,Economy,10/22/2019,
T26801,C28175,J13039,5756,Economy,9/25/2019,
T1134,C28171,J24758,5761,Economy,3/1/2020,
T12871,C28170,J12070,5761,Economy,2/20/2020,
T34700,C7970,J29108,5852,Economy,9/4/2020,
T20051,C28169,J32943,6296,Economy,11/8/2020,
T25124,C28168,J15331,6296,Economy,5/17/2019,
T18950,C7973,J15992,6296,Economy,2/8/2020,
T2099,C28164,J9497,6296,Economy,3/13/2021,
T15678,C7975,J28282,6296,Economy,10/4/2020,
T9298,C28161,J7244,6296,Economy,2/21/2019,
T20071,C28160,J2581,6296,Economy,6/26/2019,
T8596,C28159,J32177,6296,Economy,5/1/2019,
T18307,C7979,J18062,6296,Economy,11/22/2020,
T16774,C7980,J18704,6296,Economy,11/21/2019,
T2695,C28158,J26462,5958,Economy,2/4/2021,
T22191,C28156,J25672,5958,Economy,10/12/2020,
T11666,C28155,J9498,5972,Economy,4/19/2019,
T13794,C7984,J27741,6002,Economy,7/12/2019,
T24809,C7985,J11908,6042,Economy,5/24/2019,
T27826,C28154,J28111,6042,Economy,12/14/2019,
T22747,C28153,J9140,6084,Economy,10/26/2019,
T9731,C28150,J24135,6146,Economy,4/21/2019,
T3102,C28149,J25082,6181,Economy,12/12/2020,
T18463,C28146,J13428,6181,Economy,10/4/2020,
T19192,C7991,J32072,6231,Economy,3/19/2020,
T31096,C28145,J31572,6231,Economy,3/27/2020,
T19320,C7993,J11361,6312,Economy,12/11/2020,
T13633,C7994,J29206,6608,Economy,1/5/2019,
T19570,C28144,J27286,6724,Economy,7/3/2019,
T34301,C28143,J7745,6890,Economy,6/9/2020,
T16574,C7997,J14055,6893,Economy,1/5/2020,
T24910,C7998,J34721,6933,Economy,3/5/2021,
T26569,C28142,J15372,6934,Economy,11/25/2020,
T31561,C28141,J20103,7005,Economy,1/18/2021,
T32781,C8001,J15707,7158,Economy,2/10/2021,
T9346,C28140,J13201,7187,Economy,1/12/2020,
T14012,C28138,J21713,7575,Economy,5/25/2020,
T34065,C28137,J7242,7575,Economy,7/8/2019,
T32073,C28134,J22954,7575,Economy,7/31/2020,
T33396,C28133,J9104,7575,Economy,2/6/2020,
T4972,C8007,J34666,7575,Economy,12/9/2020,
T11487,C8008,J27920,7575,Economy,8/31/2020,
T28461,C8009,J31696,7575,Economy,6/8/2019,
T22903,C28129,J4049,7575,Economy,9/21/2020,
T13264,C8011,J26715,7575,Economy,12/12/2019,
T17472,C8012,J10917,7469,Economy,12/6/2019,
T20709,C28127,J14840,8559,Economy,9/28/2020,
T31098,C28125,J28839,8275,Economy,2/3/2019,
T20464,C28124,J10629,8275,Economy,7/5/2019,
T27582,C28122,J13011,8275,Economy,9/15/2020,
T5307,C8017,J11700,8275,Economy,9/11/2019,
T9877,C28121,J11366,8447,Economy,11/25/2019,
T28363,C28119,J14367,9840,Economy,7/20/2019,
T7132,C28118,J31971,10722,Economy,5/11/2020,
T16457,C28117,J22253,11520,Economy,11/24/2019,
T25172,C8022,J21203,11585,Economy,6/15/2019,
T1303,C28115,J14323,11585,Economy,2/13/2020,
T13484,C28113,J19926,11615,Economy,9/5/2019,
T6546,C28112,J7555,12255,Economy,1/27/2019,
T5886,C8026,J7054,13775,Economy,2/2/2019,
T13622,C28111,J18609,2476,Economy,8/1/2020,
T26897,C28100,J13722,2476,Economy,1/19/2020,
T7534,C28099,J22199,2476,Economy,3/25/2020,
T18125,C8030,J33239,2700,Economy,1/18/2021,
T12598,C8031,J3088,2700,Economy,5/5/2020,
T19475,C8032,J32733,2700,Economy,12/5/2020,
T2769,C8033,J32740,2700,Economy,12/24/2019,
T25722,C28098,J32127,2700,Economy,8/28/2020,
T23368,C8035,J30112,2700,Economy,8/27/2020,
T2379,C28095,J14624,2700,Economy,10/22/2019,
T6383,C8037,J25920,2410,Economy,2/28/2021,
T33252,C8038,J13162,2410,Economy,9/29/2019,
T32507,C8039,J31638,2410,Economy,4/21/2019,
T2173,C28091,J25438,2410,Economy,11/29/2019,
T24205,C8041,J23042,2410,Economy,9/25/2020,
T10484,C8042,J7637,2410,Economy,9/29/2019,
T28370,C8043,J17561,2410,Economy,5/7/2019,
T23942,C8044,J10157,2410,Economy,2/8/2019,
T6208,C8045,J22788,2410,Economy,9/1/2020,
T27471,C8046,J13448,2410,Economy,12/14/2019,
T9973,C28090,J23282,2410,Economy,10/17/2020,
T22234,C28087,J5376,2410,Economy,2/16/2020,
T26357,C8049,J31829,2410,Economy,11/3/2020,
T20127,C8050,J10237,2410,Economy,7/20/2020,
T9945,C28085,J1044,2410,Economy,6/20/2020,
T1092,C8052,J30341,2410,Economy,9/11/2019,
T2795,C8053,J3414,2410,Economy,6/27/2019,
T32609,C8054,J7519,2410,Economy,5/19/2020,
T26385,C8055,J33430,2410,Economy,9/21/2019,
T26403,C8056,J11491,2410,Economy,4/7/2019,
T6113,C8057,J26434,2410,Economy,1/10/2021,
T33012,C8058,J12192,2410,Economy,6/1/2020,
T21107,C8059,J3253,2410,Economy,7/16/2019,
T17345,C8060,J21137,2410,Economy,2/4/2020,
T7547,C8061,J24948,2409,Economy,2/16/2019,
T21281,C28082,J28012,2409,Economy,11/22/2020,
T7952,C28081,J1485,2409,Economy,3/5/2020,
T30578,C28080,J28611,2409,Economy,1/27/2021,
T3489,C8065,J11873,2409,Economy,1/31/2019,
T17676,C28078,J7293,2409,Economy,3/24/2020,
T4742,C8067,J9752,2409,Economy,10/20/2020,
T1595,C8068,J13296,2456,Economy,2/19/2020,
T27099,C28074,J34395,2456,Economy,5/26/2020,
T9460,C8070,J3491,2463,Economy,10/14/2019,
T29623,C8071,J2530,2476,Economy,5/12/2020,
T31113,C8072,J6506,2476,Economy,8/14/2019,
T7529,C8073,J31424,2476,Economy,1/16/2020,
T1144,C28070,J11507,2476,Economy,7/23/2020,
T16748,C28069,J26954,2476,Economy,2/12/2019,
T12139,C28068,J7002,2476,Economy,10/19/2019,
T11164,C28067,J31401,2476,Economy,11/13/2020,
T33485,C8078,J10314,2476,Economy,6/2/2020,
T15740,C28064,J18088,2476,Economy,5/30/2020,
T20239,C8080,J22293,2621,Economy,10/17/2020,
T9289,C28063,J9384,2621,Economy,9/11/2019,
T21611,C28061,J12138,3100,Economy,2/4/2021,
T19253,C8083,J19230,3100,Economy,9/3/2020,
T8633,C8084,J32699,3100,Economy,12/8/2019,
T34059,C8085,J14649,3100,Economy,11/27/2020,
T21872,C28058,J27499,3100,Economy,2/24/2020,
T15193,C28057,J27815,3001,Economy,3/17/2021,
T30182,C8088,J5282,3001,Economy,2/21/2020,
T7539,C8089,J20587,3001,Economy,5/24/2019,
T10366,C8090,J6334,3001,Economy,9/14/2020,
T7339,C28056,J34649,3001,Economy,2/11/2020,
T19292,C8092,J13117,3001,Economy,11/24/2019,
T15606,C28055,J9050,3001,Economy,12/21/2020,
T10217,C28054,J29893,2994,Economy,3/25/2019,
T21594,C28049,J23331,2994,Economy,1/31/2019,
T33435,C28044,J8508,3288,Economy,4/13/2020,
T21219,C8097,J20904,3330,Economy,5/8/2019,
T21536,C28043,J19961,3330,Economy,12/26/2020,
T12790,C8099,J34402,3330,Economy,3/8/2021,
T33088,C8100,J4268,3371,Economy,8/20/2019,
T10967,C8101,J7835,3371,Economy,2/19/2019,
T8392,C8102,J8728,3488,Economy,2/28/2021,
T22319,C8103,J20739,3501,Economy,12/4/2020,
T9113,C28042,J30389,3546,Economy,11/7/2019,
T11060,C8105,J6842,3546,Economy,2/20/2021,
T19883,C28041,J34139,3564,Economy,2/1/2020,
T1112,C8107,J24523,3623,Economy,1/27/2019,
T6637,C8108,J5687,3657,Economy,10/11/2020,
T33386,C8109,J12557,3662,Economy,7/23/2019,
T28880,C28040,J25995,4170,Economy,1/4/2020,
T30287,C28033,J4851,3831,Economy,1/22/2020,
T22548,C8112,J22351,3831,Economy,5/23/2020,
T10575,C28032,J22505,3831,Economy,2/28/2021,
T28796,C8114,J3321,3831,Economy,10/8/2020,
T34846,C28030,J17621,3831,Economy,8/29/2020,
T21756,C28029,J11882,3831,Economy,11/11/2020,
T2096,C28028,J31128,3831,Economy,2/28/2021,
T21654,C8118,J1099,3831,Economy,1/2/2021,
T21335,C8119,J15629,3855,Economy,6/6/2019,
T18789,C8120,J32607,3855,Economy,6/24/2019,
T14897,C8121,J30023,3855,Economy,1/5/2020,
T2301,C28027,J23565,3855,Economy,12/22/2019,
T11897,C28026,J21527,3855,Economy,6/6/2020,
T14381,C28024,J22135,3855,Economy,3/28/2019,
T18640,C28023,J18812,3855,Economy,6/19/2019,
T20781,C8126,J25668,3855,Economy,9/3/2019,
T23922,C28018,J2732,3897,Economy,5/7/2019,
T6042,C8128,J23402,3959,Economy,6/11/2019,
T2975,C28016,J26083,3959,Economy,8/24/2020,
T25055,C28011,J18055,3977,Economy,11/20/2020,
T2663,C28009,J30573,4337,Economy,3/13/2021,
T8327,C28008,J13135,4337,Economy,1/15/2021,
T16499,C28007,J22463,4381,Economy,6/4/2019,
T18539,C8134,J28562,4381,Economy,4/6/2020,
T24722,C28004,J32335,4381,Economy,3/19/2019,
T7819,C8136,J9763,4381,Economy,4/7/2019,
T1722,C28001,J33898,4055,Economy,9/7/2019,
T11132,C27999,J2165,4055,Economy,3/15/2021,
T30248,C8139,J25468,4161,Economy,8/18/2019,
T20025,C27998,J18936,4197,Economy,6/7/2020,
T34463,C27996,J30732,4212,Economy,10/14/2020,
T17615,C27995,J2383,4233,Economy,2/5/2019,
T32308,C8143,J1042,4354,Economy,3/21/2020,
T14304,C8144,J34144,4781,Economy,9/25/2020,
T20761,C8145,J1812,4559,Economy,8/16/2019,
T23234,C8146,J2368,4581,Economy,1/30/2021,
T14390,C27994,J13381,4967,Economy,2/1/2020,
T1139,C27992,J28951,4967,Economy,10/14/2020,
T30231,C8149,J34067,4967,Economy,1/20/2020,
T5385,C27990,J21820,4968,Economy,2/23/2021,
T34236,C27989,J26754,5040,Economy,7/27/2020,
T14982,C8152,J24946,5040,Economy,9/9/2020,
T18779,C8153,J7603,5040,Economy,5/3/2019,
T11032,C27988,J12153,5040,Economy,4/30/2019,
T16877,C27987,J4189,5040,Economy,1/1/2021,
T34662,C27985,J34819,5040,Economy,12/29/2020,
T30553,C27982,J16591,5040,Economy,12/28/2019,
T8087,C27980,J24383,4780,Economy,12/6/2019,
T19941,C8159,J2872,4793,Economy,1/2/2020,
T17436,C27978,J22195,4867,Economy,4/6/2020,
T31191,C8161,J33911,4867,Economy,9/11/2019,
T31892,C8162,J19113,5227,Economy,11/8/2019,
T17445,C8163,J14396,5227,Economy,9/15/2019,
T8021,C8164,J4120,5227,Economy,1/29/2020,
T30621,C8165,J30908,5227,Economy,10/7/2020,
T25586,C8166,J27082,5227,Economy,12/2/2020,
T19783,C27976,J19411,5227,Economy,4/14/2019,
T9949,C27973,J23373,5227,Economy,7/4/2020,
T24601,C27972,J30229,5227,Economy,1/13/2020,
T15795,C27971,J25958,5227,Economy,5/27/2019,
T32978,C27969,J19263,4939,Economy,9/3/2019,
T32768,C8172,J16025,5321,Economy,7/6/2019,
T31560,C8173,J7434,5321,Economy,8/14/2020,
T32286,C8174,J22069,5026,Economy,6/13/2020,
T1957,C8175,J24278,5230,Economy,6/22/2020,
T28970,C27967,J19561,5230,Economy,1/5/2021,
T28969,C8177,J19090,5231,Economy,3/5/2019,
T31374,C27966,J29570,5241,Economy,5/6/2020,
T20121,C27965,J19347,5284,Economy,11/17/2020,
T21555,C27963,J3901,5323,Economy,7/2/2020,
T11770,C27962,J23520,5323,Economy,9/9/2019,
T7010,C8182,J18268,5507,Economy,8/29/2020,
T11813,C8183,J33422,5507,Economy,1/16/2019,
T30620,C8184,J21560,5525,Economy,4/25/2020,
T2570,C27961,J3515,5576,Economy,7/8/2020,
T18098,C27959,J18734,5576,Economy,1/22/2020,
T13783,C8187,J6645,5584,Economy,7/22/2019,
T33580,C8188,J28368,5702,Economy,10/1/2019,
T10973,C8189,J27549,5702,Economy,6/2/2019,
T30633,C8190,J27056,5761,Economy,7/31/2019,
T11502,C8191,J10193,5761,Economy,1/19/2019,
T30395,C27958,J34793,5761,Economy,1/14/2020,
T4863,C27956,J25289,5761,Economy,2/23/2020,
T30299,C8194,J16790,5806,Economy,8/25/2020,
T4181,C8195,J21000,5852,Economy,4/6/2020,
T13222,C8196,J19499,5927,Economy,10/29/2020,
T2791,C27955,J22013,6296,Economy,1/15/2019,
T28242,C27953,J14432,6296,Economy,8/2/2020,
T8047,C8199,J19501,6296,Economy,5/3/2020,
T11186,C8200,J2176,6296,Economy,10/26/2019,
T6039,C27949,J7720,6296,Economy,9/8/2019,
T8323,C27946,J7618,6296,Economy,6/29/2020,
T5831,C8203,J31538,6296,Economy,12/2/2020,
T1609,C27945,J27888,6296,Economy,8/18/2020,
T18018,C8205,J34979,6296,Economy,8/8/2019,
T23998,C8206,J33627,5958,Economy,3/9/2020,
T34808,C27944,J25711,5958,Economy,4/15/2019,
T23407,C8208,J1635,6002,Economy,6/2/2020,
T10594,C8209,J32354,6146,Economy,11/24/2020,
T1780,C8210,J28182,6146,Economy,8/4/2019,
T27214,C27942,J21661,6181,Economy,9/6/2020,
T23417,C27939,J18516,6181,Economy,12/7/2019,
T4274,C8213,J30961,6286,Economy,1/14/2019,
T8894,C8214,J23792,6312,Economy,1/14/2020,
T8346,C27938,J7281,6312,Economy,8/23/2020,
T24303,C8216,J1271,6339,Economy,3/26/2019,
T10432,C8217,J25070,6724,Economy,5/26/2019,
T5519,C8218,J4473,6724,Economy,12/9/2020,
T33682,C27936,J30553,6893,Economy,2/18/2019,
T21016,C8220,J6120,7575,Economy,4/27/2019,
T32251,C27935,J14390,7575,Economy,2/8/2019,
T34066,C27933,J32212,7575,Economy,3/15/2020,
T24054,C8223,J21417,7575,Economy,4/7/2019,
T17578,C27931,J5822,7575,Economy,7/5/2019,
T33679,C27928,J9226,7575,Economy,8/30/2020,
T22987,C27926,J4440,7575,Economy,3/27/2021,
T1570,C8227,J27666,7575,Economy,4/13/2020,
T21838,C27924,J14556,7575,Economy,3/5/2021,
T26016,C27923,J3387,7419,Economy,11/15/2019,
T23035,C27922,J14178,7469,Economy,4/14/2019,
T24811,C27921,J8205,7469,Economy,3/5/2020,
T4030,C27919,J13453,8024,Economy,3/16/2019,
T22065,C27918,J25700,8275,Economy,3/17/2020,
T22597,C8234,J16744,8275,Economy,2/25/2020,
T30239,C8235,J18121,8789,Economy,2/2/2020,
T10908,C27916,J9729,9337,Economy,3/4/2021,
T23018,C8237,J13827,9337,Economy,2/27/2020,
T3612,C27915,J7145,11932,Economy,1/24/2019,
T30359,C27914,J13416,13620,Economy,9/29/2019,
T29831,C8240,J2825,14355,Economy,11/26/2019,
T32047,C8241,J3772,16392,Economy,6/14/2019,
T30138,C8242,J20578,16613,Economy,9/25/2019,
T31341,C8243,J23592,2476,Economy,9/23/2019,
T30137,C27913,J30797,2476,Economy,12/26/2019,
T30293,C8245,J31650,2476,Economy,12/24/2019,
T30585,C8246,J18274,2700,Economy,7/5/2020,
T22890,C27912,J33317,2700,Economy,3/9/2019,
T32906,C8248,J2695,2700,Economy,3/8/2021,
T28942,C8249,J21768,2700,Economy,6/23/2019,
T13355,C8250,J11812,2700,Economy,2/17/2019,
T18392,C27911,J23347,2700,Economy,11/20/2020,
T20144,C8252,J18509,2700,Economy,6/6/2020,
T9897,C8253,J23066,2410,Economy,4/6/2020,
T9351,C8254,J6575,2410,Economy,5/26/2020,
T6388,C27909,J24254,2410,Economy,8/25/2019,
T29746,C27908,J1267,2410,Economy,3/9/2020,
T31092,C27906,J2036,2410,Economy,12/16/2020,
T19219,C8258,J19193,2410,Economy,5/17/2020,
T5113,C8259,J34248,2410,Economy,5/23/2020,
T29132,C8260,J27930,2410,Economy,5/18/2020,
T23049,C27905,J4518,2410,Economy,9/30/2020,
T17729,C27903,J28437,2410,Economy,9/11/2020,
T20049,C8263,J13473,2410,Economy,6/29/2020,
T15693,C27901,J2620,2410,Economy,9/20/2020,
T3141,C8265,J12406,2410,Economy,4/11/2020,
T10650,C27897,J6578,2410,Economy,3/14/2020,
T34159,C8267,J21482,2410,Economy,1/10/2020,
T5416,C8268,J26074,2410,Economy,11/9/2020,
T25355,C8269,J20295,2410,Economy,1/3/2020,
T33751,C8270,J11168,2410,Economy,2/6/2021,
T11092,C27894,J22117,2410,Economy,11/3/2020,
T25496,C27893,J32242,2410,Economy,7/10/2020,
T22260,C27891,J3041,2410,Economy,11/5/2020,
T13597,C27890,J3833,2410,Economy,2/15/2019,
T8648,C8275,J33172,2410,Economy,7/26/2020,
T5801,C27886,J9113,2409,Economy,4/1/2020,
T14002,C27883,J19866,2409,Economy,2/25/2020,
T23793,C27882,J23696,2409,Economy,1/30/2020,
T16705,C8279,J1380,2409,Economy,3/5/2020,
T2281,C8280,J9483,2409,Economy,5/11/2019,
T26606,C8281,J4236,2409,Economy,4/11/2020,
T30844,C8282,J6994,2409,Economy,3/1/2021,
T22242,C27880,J11019,2409,Economy,12/10/2020,
T27992,C8284,J24339,2409,Economy,12/22/2020,
T16277,C27877,J7135,2456,Economy,12/11/2020,
T18447,C8286,J1604,2456,Economy,2/17/2021,
T14048,C8287,J27136,2463,Economy,7/22/2020,
T12271,C27866,J6906,2463,Economy,5/4/2020,
T9630,C27864,J24275,2463,Economy,8/21/2020,
T16890,C8290,J29197,2476,Economy,3/1/2020,
T20291,C27860,J10341,2476,Economy,8/27/2020,
T33801,C8292,J14136,2476,Economy,4/6/2020,
T30691,C8293,J9029,2476,Economy,4/23/2019,
T24202,C27859,J12925,2476,Economy,4/6/2020,
T17020,C27858,J25846,2476,Economy,3/26/2020,
T11119,C8296,J7940,2476,Economy,3/10/2020,
T13886,C8297,J20940,2476,Economy,9/26/2019,
T28578,C8298,J2646,2476,Economy,2/2/2021,
T9617,C8299,J13466,2621,Economy,9/5/2019,
T15842,C8300,J8525,2621,Economy,11/6/2019,
T8879,C27856,J22958,3001,Economy,2/28/2020,
T30919,C8302,J23293,3001,Economy,4/9/2020,
T17545,C27854,J17665,3001,Economy,1/5/2021,
T18716,C27852,J19187,3001,Economy,2/19/2021,
T15889,C8305,J12799,3001,Economy,2/25/2020,
T26802,C27851,J33285,3100,Economy,8/11/2019,
T20525,C8307,J21860,3100,Economy,4/10/2020,
T30353,C8308,J33274,3100,Economy,5/9/2019,
T30711,C27848,J6118,3100,Economy,10/18/2020,
T25872,C27842,J27982,3100,Economy,2/28/2021,
T11832,C8311,J8136,2791,Economy,3/1/2020,
T31009,C27841,J20654,2994,Economy,9/14/2020,
T20066,C27839,J4664,3054,Economy,2/10/2020,
T3590,C8314,J22887,3570,Economy,3/30/2020,
T4856,C8315,J5023,3330,Economy,4/1/2020,
T9378,C8316,J16169,3371,Economy,11/12/2019,
T5902,C27837,J12990,3371,Economy,12/26/2019,
T30147,C8318,J3838,3501,Economy,8/25/2019,
T1304,C8319,J3915,3546,Economy,8/10/2019,
T18122,C8320,J21737,3546,Economy,4/10/2019,
T18025,C8321,J33927,3546,Economy,11/7/2019,
T17742,C8322,J24490,3549,Economy,9/7/2020,
T22138,C8323,J33542,3657,Economy,2/20/2020,
T23992,C8324,J23526,3697,Economy,6/21/2019,
T32806,C27836,J18251,3697,Economy,5/16/2019,
T16481,C8326,J29685,3733,Economy,2/22/2021,
T26908,C27835,J20533,3733,Economy,9/24/2020,
T6655,C27834,J22959,4118,Economy,8/30/2019,
T20686,C27830,J28204,3764,Economy,7/19/2020,
T28113,C8330,J6209,3831,Economy,7/6/2019,
T2888,C27828,J34973,3831,Economy,1/14/2019,
T5231,C27826,J24550,3831,Economy,1/23/2020,
T32803,C8333,J32692,3855,Economy,7/12/2019,
T34770,C8334,J31177,3855,Economy,4/26/2020,
T16098,C27824,J7697,3855,Economy,3/29/2021,
T30316,C8336,J30928,3855,Economy,4/8/2019,
T19493,C27823,J27889,3855,Economy,1/19/2021,
T24888,C27822,J14368,3855,Economy,1/24/2019,
T10188,C27821,J18391,3897,Economy,11/29/2020,
T33911,C8340,J13433,3959,Economy,9/15/2019,
T13714,C27820,J14156,3959,Economy,11/19/2020,
T26427,C27819,J23648,3963,Economy,7/11/2019,
T7058,C8343,J25706,3968,Economy,11/5/2020,
T27604,C8344,J22923,3968,Economy,3/12/2021,
T20287,C8345,J8510,3968,Economy,8/13/2019,
T23939,C8346,J12117,3977,Economy,10/6/2019,
T2446,C27818,J2327,4381,Economy,12/17/2020,
T13797,C8348,J16805,4381,Economy,2/9/2019,
T21474,C8349,J25130,4055,Economy,1/24/2021,
T23317,C27817,J9912,4055,Economy,3/18/2021,
T2852,C27816,J17710,4161,Economy,10/14/2019,
T33964,C27815,J20462,4197,Economy,5/2/2019,
T8532,C27812,J20187,4233,Economy,11/29/2020,
T8264,C8354,J23256,4691,Economy,7/23/2019,
T26247,C27811,J3706,4691,Economy,2/19/2019,
T14484,C8356,J17937,4354,Economy,1/26/2021,
T27201,C8357,J33234,4781,Economy,8/12/2019,
T14352,C8358,J14193,4484,Economy,11/20/2019,
T11661,C8359,J6130,4581,Economy,3/2/2019,
T6664,C27809,J15222,4968,Economy,3/29/2020,
T23573,C8361,J1791,4636,Economy,3/27/2020,
T17264,C27808,J29987,5040,Economy,6/6/2020,
T3070,C27807,J1776,5040,Economy,5/20/2020,
T9057,C27805,J16934,5040,Economy,10/14/2020,
T20583,C8365,J13188,4748,Economy,1/10/2019,
T10715,C8366,J7191,4793,Economy,6/9/2019,
T32563,C8367,J17668,4853,Economy,1/9/2020,
T2733,C27802,J3749,4853,Economy,6/6/2019,
T13244,C27801,J7475,4863,Economy,10/20/2020,
T20489,C8370,J33206,4867,Economy,12/10/2020,
T26747,C8371,J15398,4867,Economy,4/10/2020,
T27982,C27797,J31085,5227,Economy,9/24/2020,
T5748,C8373,J5898,5227,Economy,1/14/2021,
T18665,C8374,J21623,5227,Economy,1/31/2021,
T13042,C27795,J34486,5227,Economy,1/3/2021,
T29403,C8376,J20680,5227,Economy,12/3/2020,
T17880,C8377,J3269,5227,Economy,4/13/2020,
T9961,C27794,J34645,5227,Economy,6/11/2019,
T18065,C27792,J27587,5227,Economy,5/12/2019,
T3624,C27790,J7970,5227,Economy,1/2/2019,
T5004,C8381,J14565,5227,Economy,7/3/2019,
T27083,C8382,J20240,4939,Economy,7/19/2019,
T13411,C27789,J7053,4979,Economy,10/20/2020,
T27500,C27788,J9120,5355,Economy,3/27/2021,
T33821,C27787,J13304,5355,Economy,10/21/2020,
T22050,C27786,J6858,5364,Economy,3/3/2020,
T15195,C8387,J2601,5364,Economy,10/6/2019,
T3010,C27784,J8877,5230,Economy,10/5/2020,
T8145,C8389,J8752,5281,Economy,1/22/2021,
T4706,C8390,J17789,5323,Economy,10/20/2020,
T27631,C27783,J2936,5323,Economy,6/26/2019,
T15038,C27781,J26387,5360,Economy,1/2/2021,
T28319,C27777,J16222,5446,Economy,2/22/2021,
T6036,C27776,J11615,5507,Economy,8/26/2019,
T16245,C8395,J22264,5507,Economy,1/19/2019,
T30945,C8396,J12719,5584,Economy,10/31/2019,
T10450,C8397,J14644,5584,Economy,12/19/2019,
T32043,C27771,J1576,5640,Economy,4/23/2020,
T18378,C27770,J18889,5657,Economy,1/14/2021,
T10247,C8400,J24165,5703,Economy,3/8/2019,
T7523,C8401,J31460,5721,Economy,9/22/2020,
T12668,C27769,J28264,5761,Economy,6/26/2019,
T4880,C27762,J2589,5806,Economy,11/5/2019,
T18145,C27759,J23438,5810,Economy,7/9/2020,
T20369,C27758,J5189,5810,Economy,3/24/2019,
T22993,C8406,J16514,5852,Economy,11/28/2020,
T6610,C27757,J27355,5852,Economy,7/27/2020,
T7155,C27754,J11524,6296,Economy,6/10/2020,
T33315,C27753,J25079,6296,Economy,7/30/2020,
T31861,C8410,J12639,6296,Economy,10/13/2019,
T24748,C8411,J15342,6296,Economy,6/21/2020,
T11560,C27752,J8633,6296,Economy,5/5/2019,
T10844,C27750,J34302,6296,Economy,1/16/2019,
T17418,C8414,J30345,6296,Economy,3/3/2019,
T19209,C8415,J14412,6296,Economy,5/27/2019,
T29914,C27748,J7563,6296,Economy,11/4/2019,
T6585,C27745,J21382,6296,Economy,3/14/2021,
T15083,C8418,J31017,6296,Economy,9/26/2019,
T30599,C8419,J19952,6296,Economy,11/19/2019,
T21434,C8420,J9437,6296,Economy,7/6/2019,
T3233,C27742,J33823,6296,Economy,9/13/2019,
T19429,C27740,J19145,6296,Economy,5/25/2019,
T14940,C8423,J34240,5958,Economy,3/27/2021,
T33671,C8424,J8255,5958,Economy,3/29/2019,
T16967,C27738,J33009,6089,Economy,5/18/2019,
T8447,C8426,J21433,6089,Economy,1/29/2019,
T10675,C8427,J25986,6089,Economy,5/15/2019,
T21720,C27736,J20881,6089,Economy,6/30/2020,
T20177,C8429,J34196,6122,Economy,10/23/2019,
T4358,C8430,J1008,6146,Economy,7/26/2019,
T2319,C27734,J13941,6146,Economy,4/4/2020,
T2770,C8432,J7994,6181,Economy,2/20/2021,
T30846,C8433,J16921,6312,Economy,3/14/2021,
T24754,C8434,J30472,6312,Economy,6/26/2020,
T25472,C8435,J3747,6316,Economy,2/8/2020,
T20314,C27733,J28947,6316,Economy,5/5/2020,
T21251,C27731,J25250,6339,Economy,2/21/2021,
T24687,C8438,J28959,6724,Economy,5/4/2019,
T8928,C27726,J16401,6785,Economy,8/1/2020,
T26466,C27721,J18405,7575,Economy,1/1/2020,
T33056,C27719,J30314,7575,Economy,3/10/2020,
T1817,C27716,J32816,7575,Economy,5/23/2020,
T15575,C27715,J21358,7575,Economy,2/19/2019,
T30651,C27713,J12341,7575,Economy,7/10/2020,
T30423,C27711,J6313,7575,Economy,12/1/2020,
T4374,C27705,J29164,7341,Economy,7/19/2019,
T21457,C27702,J20195,7437,Economy,2/21/2021,
T11373,C8448,J21033,7469,Economy,7/19/2019,
T21132,C27701,J20366,7575,Economy,5/15/2019,
T26720,C27700,J26643,7607,Economy,11/6/2020,
T31478,C8451,J9020,7904,Economy,3/28/2020,
T3413,C8452,J23205,7940,Economy,6/17/2019,
T28623,C27699,J34134,8402,Economy,8/14/2019,
T31915,C8454,J9175,8265,Economy,12/17/2019,
T21359,C8455,J19404,8592,Economy,4/14/2020,
T10078,C27695,J12111,9378,Economy,5/25/2020,
T32526,C8457,J18316,9874,Economy,3/27/2019,
T26868,C8458,J33571,10019,Economy,3/9/2021,
T29636,C27694,J19268,11238,Economy,3/4/2020,
T2587,C8460,J30650,12593,Economy,12/24/2020,
T7012,C8461,J31815,15458,Economy,5/2/2019,
T1528,C27693,J4646,2686,Economy,1/17/2020,
T25512,C27692,J16795,2686,Economy,3/26/2020,
T8182,C8464,J9986,2700,Economy,6/20/2019,
T22044,C27691,J7596,2700,Economy,11/24/2019,
T12030,C8466,J13976,2700,Economy,7/9/2020,
T33480,C8467,J4547,2700,Economy,1/3/2020,
